ALGOUSDT,NEARUSDT,2h,3,28,57.30,0.18,0.33,1.94
ALGOUSDT,NEARUSDT,2h,3,29,346.23,0.54,0.37,0.36
ALGOUSDT,NEARUSDT,2h,3,30,72.81,0.17,0.29,1.52
ALGOUSDT,NEARUSDT,2h,3,31,202.70,0.36,0.27,0.55
ALGOUSDT,NEARUSDT,2h,3,32,1094.96,1.35,0.23,0.12
ALGOUSDT,NEARUSDT,2h,3,33,1249.76,1.60,0.20,0.11
ALGOUSDT,NEARUSDT,2h,3,34,600.52,0.89,0.26,0.20
ALGOUSDT,NEARUSDT,2h,3,35,312.60,0.51,0.25,0.34
ALGOUSDT,NEARUSDT,2h,3,36,1852.37,2.32,0.18,0.08
ALGOUSDT,NEARUSDT,2h,3,37,2858.15,2.86,0.17,0.06
ALGOUSDT,NEARUSDT,2h,3,38,2149.76,2.46,0.14,0.07
ALGOUSDT,NEARUSDT,2h,3,39,1885.11,2.09,0.14,0.07
ALGOUSDT,NEARUSDT,2h,3,40,1663.73,1.86,0.14,0.08
ALGOUSDT,NEARUSDT,2h,3,41,1817.94,1.99,0.13,0.08
ALGOUSDT,NEARUSDT,2h,3,42,1475.12,1.77,0.13,0.09
ALGOUSDT,NEARUSDT,2h,3,43,1593.44,1.92,0.12,0.08
ALGOUSDT,NEARUSDT,2h,3,44,1418.87,1.77,0.15,0.09
ALGOUSDT,NEARUSDT,2h,3,45,1147.94,1.52,0.15,0.10
ALGOUSDT,NEARUSDT,2h,3,46,1397.76,1.81,0.15,0.08
ALGOUSDT,NEARUSDT,2h,3,47,1616.03,1.90,0.15,0.08
ALGOUSDT,NEARUSDT,2h,3,48,1740.38,1.99,0.15,0.07
ALGOUSDT,NEARUSDT,2h,3,49,2226.18,2.27,0.12,0.06
ALGOUSDT,NEARUSDT,2h,3,50,2030.93,2.18,0.14,0.06
ALGOUSDT,NEARUSDT,2h,3,51,2116.80,2.07,0.13,0.05
ALGOUSDT,NEARUSDT,2h,3,52,2156.90,2.10,0.15,0.06
ALGOUSDT,NEARUSDT,2h,3,53,2628.46,2.38,0.15,0.05
ALGOUSDT,NEARUSDT,2h,3,54,2675.84,2.38,0.16,0.05
ALGOUSDT,NEARUSDT,2h,3,55,2291.61,2.14,0.16,0.06
ALGOUSDT,NEARUSDT,2h,3,56,2504.36,2.29,0.16,0.05
ALGOUSDT,NEARUSDT,2h,3,57,2685.54,2.46,0.16,0.05
ALGOUSDT,NEARUSDT,2h,3,58,3050.53,2.61,0.15,0.04
ALGOUSDT,NEARUSDT,2h,3,59,3112.22,2.60,0.15,0.04
ALGOUSDT,NEARUSDT,2h,3,60,3033.89,2.58,0.15,0.04
ALGOUSDT,NEARUSDT,2h,4,20,153.45,0.27,0.21,0.32
ALGOUSDT,NEARUSDT,2h,4,21,46.71,0.06,0.21,1.01
ALGOUSDT,NEARUSDT,2h,4,22,162.61,0.29,0.22,0.30
ALGOUSDT,NEARUSDT,2h,4,23,589.76,1.05,0.21,0.09
ALGOUSDT,NEARUSDT,2h,4,24,451.84,0.77,0.25,0.12
ALGOUSDT,NEARUSDT,2h,4,25,621.76,1.01,0.25,0.09
ALGOUSDT,NEARUSDT,2h,4,26,1093.36,2.14,0.07,0.06
ALGOUSDT,NEARUSDT,2h,4,27,1083.47,2.04,0.11,0.06
ALGOUSDT,NEARUSDT,2h,4,28,1090.38,2.15,0.08,0.06
ALGOUSDT,NEARUSDT,2h,4,29,784.73,1.43,0.16,0.07
ALGOUSDT,NEARUSDT,2h,4,30,619.05,1.19,0.15,0.08
ALGOUSDT,NEARUSDT,2h,4,31,506.12,0.99,0.15,0.10
ALGOUSDT,NEARUSDT,2h,4,32,573.04,1.11,0.14,0.10
ALGOUSDT,NEARUSDT,2h,4,33,578.41,1.10,0.15,0.09
ALGOUSDT,NEARUSDT,2h,4,34,232.55,0.43,0.18,0.19
ALGOUSDT,NEARUSDT,2h,4,35,183.18,0.33,0.26,0.23
ALGOUSDT,NEARUSDT,2h,4,36,117.63,0.19,0.32,0.36
ALGOUSDT,NEARUSDT,2h,4,37,380.16,0.74,0.24,0.11
ALGOUSDT,NEARUSDT,2h,4,38,699.39,1.35,0.23,0.06
ALGOUSDT,NEARUSDT,2h,4,39,684.27,1.33,0.22,0.06
ALGOUSDT,NEARUSDT,2h,4,40,697.57,1.34,0.23,0.06
ALGOUSDT,NEARUSDT,2h,4,41,631.33,1.23,0.23,0.07
ALGOUSDT,NEARUSDT,2h,4,42,693.20,1.33,0.19,0.06
ALGOUSDT,NEARUSDT,2h,4,43,810.77,1.52,0.18,0.05
ALGOUSDT,NEARUSDT,2h,4,44,810.99,1.52,0.18,0.05
ALGOUSDT,NEARUSDT,2h,4,45,829.04,1.54,0.18,0.05
ALGOUSDT,NEARUSDT,2h,4,46,860.36,1.55,0.19,0.05
ALGOUSDT,NEARUSDT,2h,4,47,930.71,1.64,0.18,0.05
ALGOUSDT,NEARUSDT,2h,4,48,877.09,1.56,0.16,0.05
ALGOUSDT,NEARUSDT,2h,4,49,901.78,1.65,0.13,0.04
ALGOUSDT,NEARUSDT,2h,4,50,775.39,1.46,0.14,0.05
ALGOUSDT,NEARUSDT,2h,4,51,785.90,1.45,0.14,0.05
ALGOUSDT,NEARUSDT,2h,4,52,839.52,1.56,0.14,0.05
ALGOUSDT,NEARUSDT,2h,4,53,764.40,1.44,0.14,0.05
ALGOUSDT,NEARUSDT,2h,4,54,863.63,1.59,0.14,0.05
ALGOUSDT,NEARUSDT,2h,4,55,1073.60,1.81,0.14,0.04
ALGOUSDT,NEARUSDT,2h,4,56,1239.50,2.10,0.12,0.04
ALGOUSDT,NEARUSDT,2h,4,57,1185.50,2.05,0.12,0.04
ALGOUSDT,NEARUSDT,2h,4,58,1373.74,2.20,0.12,0.03
ALGOUSDT,NEARUSDT,2h,4,59,1469.84,2.28,0.11,0.03
ALGOUSDT,NEARUSDT,2h,4,60,1529.80,2.33,0.11,0.03
